datetime,open,high,low,close,volume
2024-02-05 11:26:00,45866.6,45866.6,45841.4,45859.9,0
2024-02-05 11:27:00,45861.2,45867.6,45840.8,45852.6,0
2024-02-05 11:28:00,45858.1,45871.1,45845.0,45869.6,0
2024-02-05 11:29:00,45870.4,45892.6,45867.5,45892.6,0
2024-02-05 11:30:00,45890.6,45900.5,45886.6,45900.5,0
2024-02-05 11:31:00,45900.6,45925.6,45895.6,45905.8,0
2024-02-05 11:32:00,45902.6,45910.8,45882.8,45904.2,0
2024-02-05 11:33:00,45896.2,45918.8,45895.1,45902.4,0
2024-02-05 11:34:00,45910.5,45916.9,45898.9,45915.4,0
2024-02-05 11:35:00,45910.7,45916.3,45890.2,45908.3,0
2024-02-05 11:36:00,45910.1,45913.8,45896.0,45913.8,0
2024-02-05 11:37:00,45906.4,45926.8,45903.6,45914.1,0
2024-02-05 11:38:00,45914.6,45929.9,45897.9,45902.9,0
2024-02-05 11:39:00,45903.8,45923.8,45901.4,45914.9,0
2024-02-05 11:40:00,45914.8,45922.1,45896.3,45897.8,0
2024-02-05 11:41:00,45900.6,45900.6,45881.4,45895.8,0
2024-02-05 11:42:00,45895.0,45896.3,45868.3,45875.8,0
2024-02-05 11:43:00,45877.6,45879.1,45853.0,45854.2,0
2024-02-05 11:44:00,45855.4,45857.5,45826.8,45826.8,0
2024-02-05 11:45:00,45831.4,45857.2,45831.4,45839.6,0
2024-02-05 11:46:00,45838.6,45850.2,45811.8,45847.6,0
2024-02-05 11:47:00,45846.9,45876.1,45846.9,45862.2,0
2024-02-05 11:48:00,45864.1,45880.8,45856.8,45871.2,0
2024-02-05 11:49:00,45871.9,45887.9,45866.1,45885.8,0
2024-02-05 11:50:00,45887.0,45887.0,45873.1,45880.1,0
2024-02-05 11:51:00,45882.4,45887.6,45871.1,45883.4,0
2024-02-05 11:52:00,45882.7,45898.8,45882.7,45886.9,0
2024-02-05 11:53:00,45888.4,45899.2,45882.9,45894.8,0
2024-02-05 11:54:00,45897.6,45905.6,45889.6,45902.6,0
2024-02-05 11:55:00,45898.8,45907.2,45890.9,45898.2,0
2024-02-05 11:56:00,45892.6,45912.3,45888.9,45912.3,0
2024-02-05 11:57:00,45915.4,45923.5,45895.4,45910.9,0
2024-02-05 11:58:00,45908.6,45945.2,45907.6,45945.2,0
2024-02-05 11:59:00,45942.3,45973.9,45933.2,45953.1,0
2024-02-05 12:00:00,45949.3,45977.6,45923.0,45925.6,0
2024-02-05 12:01:00,45927.6,45933.6,45907.2,45911.2,0
2024-02-05 12:02:00,45914.7,45921.1,45908.6,45911.1,0
2024-02-05 12:03:00,45908.8,45910.9,45897.2,45902.2,0
2024-02-05 12:04:00,45899.7,45900.5,45877.2,45880.4,0
2024-02-05 12:05:00,45877.1,45890.2,45867.5,45877.9,0
2024-02-05 12:06:00,45873.9,45879.9,45858.1,45872.8,0
2024-02-05 12:07:00,45875.0,45886.1,45867.9,45886.1,0
2024-02-05 12:08:00,45883.1,45884.2,45855.7,45865.2,0
2024-02-05 12:09:00,45867.6,45871.1,45851.8,45869.4,0
2024-02-05 12:10:00,45868.9,45876.3,45856.3,45870.1,0
2024-02-05 12:11:00,45863.6,45882.1,45859.9,45880.9,0
2024-02-05 12:12:00,45876.1,45894.1,45876.1,45893.1,0
2024-02-05 12:13:00,45891.1,45896.1,45884.1,45890.4,0
2024-02-05 12:14:00,45888.9,45911.1,45887.2,45911.1,0
2024-02-05 12:15:00,45910.1,45922.8,45910.1,45918.9,0
2024-02-05 12:16:00,45917.1,45921.4,45902.1,45920.4,0
2024-02-05 12:17:00,45916.6,45935.7,45916.4,45934.8,0
2024-02-05 12:18:00,45935.4,45946.4,45932.0,45937.1,0
2024-02-05 12:19:00,45934.7,45944.7,45932.8,45937.5,0
2024-02-05 12:20:00,45936.9,45954.4,45935.3,45948.3,0
2024-02-05 12:21:00,45948.6,45953.1,45936.2,45950.2,0
2024-02-05 12:22:00,45952.3,45963.7,45944.8,45944.8,0
2024-02-05 12:23:00,45944.4,45962.0,45943.1,45946.6,0
2024-02-05 12:24:00,45945.8,45961.4,45941.3,45947.9,0
2024-02-05 12:25:00,45945.8,45951.9,45912.6,45913.4,0
2024-02-05 12:26:00,45912.5,45917.1,45894.4,45898.2,0
2024-02-05 12:27:00,45897.5,45921.9,45894.2,45910.4,0
2024-02-05 12:28:00,45911.3,45915.6,45895.9,45900.6,0
2024-02-05 12:29:00,45898.2,45902.0,45883.6,45889.8,0
2024-02-05 12:30:00,45888.8,45905.8,45887.7,45895.5,0
2024-02-05 12:31:00,45897.4,45901.2,45883.7,45895.9,0
2024-02-05 12:32:00,45897.1,45903.1,45885.0,45890.6,0
2024-02-05 12:33:00,45890.7,45893.8,45875.2,45875.2,0
2024-02-05 12:34:00,45875.5,45886.5,45870.1,45884.4,0
2024-02-05 12:35:00,45882.4,45909.8,45882.1,45899.6,0
2024-02-05 12:36:00,45896.4,45914.1,45896.4,45904.0,0
2024-02-05 12:37:00,45901.6,45905.6,45882.9,45890.4,0
2024-02-05 12:38:00,45890.2,45900.4,45873.2,45885.4,0
2024-02-05 12:39:00,45889.1,45893.4,45872.4,45884.3,0
2024-02-05 12:40:00,45886.5,45907.1,45880.1,45907.1,0
2024-02-05 12:41:00,45903.7,45922.8,45903.7,45918.4,0
2024-02-05 12:42:00,45915.9,45930.1,45912.0,45925.9,0
2024-02-05 12:43:00,45924.4,45938.4,45921.4,45935.1,0
2024-02-05 12:44:00,45929.5,45954.6,45929.5,45953.2,0
2024-02-05 12:45:00,45949.9,45984.8,45937.1,45969.9,0
2024-02-05 12:46:00,45964.1,45969.4,45946.6,45950.6,0
2024-02-05 12:47:00,45951.6,45958.6,45946.9,45955.1,0
2024-02-05 12:48:00,45952.6,45964.8,45946.2,45960.9,0
2024-02-05 12:49:00,45957.1,45988.1,45957.1,45979.6,0
2024-02-05 12:50:00,45971.4,45986.1,45958.1,45960.4,0
2024-02-05 12:51:00,45956.9,45964.4,45943.9,45943.9,0
2024-02-05 12:52:00,45943.5,45981.1,45943.5,45967.7,0
2024-02-05 12:53:00,45962.6,45975.4,45961.8,45968.4,0
2024-02-05 12:54:00,45968.2,45981.9,45962.4,45966.1,0
2024-02-05 12:55:00,45964.8,46034.8,45956.0,46030.0,0
2024-02-05 12:56:00,46023.3,46048.2,46000.6,46032.7,0
2024-02-05 12:57:00,46031.1,46031.1,46005.4,46017.6,0
2024-02-05 12:58:00,46025.7,46038.9,46011.8,46014.1,0
2024-02-05 12:59:00,46015.6,46021.7,45998.6,45999.7,0
2024-02-05 13:00:00,45998.9,46017.9,45998.9,46011.5,0
2024-02-05 13:01:00,46011.3,46030.7,46006.7,46014.3,0
2024-02-05 13:02:00,46015.9,46020.8,46004.6,46015.9,0
2024-02-05 13:03:00,46017.1,46019.9,45997.4,46000.2,0
2024-02-05 13:04:00,45999.5,45999.5,45970.0,45985.9,0
2024-02-05 13:05:00,45985.0,46005.4,45980.6,45999.9,0
2024-02-05 13:06:00,45996.1,46048.6,45995.0,46034.4,0
2024-02-05 13:07:00,46026.6,46037.7,46012.4,46012.4,0
2024-02-05 13:08:00,46016.4,46024.3,46008.1,46024.3,0
2024-02-05 13:09:00,46021.4,46030.2,46007.8,46022.1,0
2024-02-05 13:10:00,46018.7,46036.4,46017.1,46024.3,0
2024-02-05 13:11:00,46020.1,46025.5,46002.8,46017.9,0
2024-02-05 13:12:00,46016.9,46024.4,46003.7,46008.6,0
2024-02-05 13:13:00,46007.7,46011.6,45988.6,45994.7,0
2024-02-05 13:14:00,45999.3,46008.1,45982.9,45986.2,0
2024-02-05 13:15:00,45983.9,45997.0,45972.9,45997.0,0
2024-02-05 13:16:00,45994.8,46002.8,45963.6,45963.6,0
2024-02-05 13:17:00,45957.2,45970.6,45936.7,45941.4,0
2024-02-05 13:18:00,45939.9,45988.8,45932.2,45982.0,0
2024-02-05 13:19:00,45982.1,45996.3,45971.1,45982.8,0
2024-02-05 13:20:00,45985.7,45987.6,45970.9,45982.4,0
2024-02-05 13:21:00,45983.6,45986.8,45969.6,45986.8,0
2024-02-05 13:22:00,45984.8,46000.4,45966.9,45971.6,0
2024-02-05 13:23:00,45973.1,45982.2,45967.6,45975.6,0
2024-02-05 13:24:00,45975.2,45980.0,45965.9,45968.9,0
2024-02-05 13:25:00,45968.2,45969.1,45939.2,45939.2,0
2024-02-05 13:26:00,45945.2,45951.0,45922.6,45948.6,0
2024-02-05 13:27:00,45948.4,45962.6,45943.2,45958.6,0
2024-02-05 13:28:00,45955.4,45959.2,45908.0,45908.0,0
2024-02-05 13:29:00,45906.4,45915.1,45897.3,45907.9,0
2024-02-05 13:30:00,45907.4,45932.3,45905.9,45915.3,0
2024-02-05 13:31:00,45914.9,45935.7,45913.8,45932.4,0
2024-02-05 13:32:00,45932.2,45946.4,45928.1,45937.2,0
2024-02-05 13:33:00,45933.7,45943.6,45929.1,45936.9,0
2024-02-05 13:34:00,45933.8,45962.8,45933.8,45955.1,0
2024-02-05 13:35:00,45955.6,45967.1,45945.6,45946.4,0
2024-02-05 13:36:00,45945.6,46001.6,45945.6,45990.9,0
2024-02-05 13:37:00,45998.8,46008.6,45981.1,45993.3,0
2024-02-05 13:38:00,45991.9,45991.9,45960.6,45966.6,0
2024-02-05 13:39:00,45964.2,45966.4,45933.7,45935.8,0
2024-02-05 13:40:00,45935.6,45940.4,45921.1,45933.4,0
2024-02-05 13:41:00,45933.4,45935.1,45915.9,45920.9,0
2024-02-05 13:42:00,45920.1,45942.4,45915.4,45932.2,0
2024-02-05 13:43:00,45933.7,45944.1,45918.4,45918.4,0
2024-02-05 13:44:00,45916.4,45927.9,45900.9,45916.9,0
2024-02-05 13:45:00,45914.4,45922.6,45899.6,45917.9,0
2024-02-05 13:46:00,45914.4,45946.1,45905.5,45934.9,0
2024-02-05 13:47:00,45933.1,45943.4,45918.1,45943.4,0
2024-02-05 13:48:00,45945.4,45960.9,45941.2,45941.7,0
2024-02-05 13:49:00,45944.8,45967.4,45944.8,45967.4,0
2024-02-05 13:50:00,45965.2,45980.3,45955.9,45979.6,0
2024-02-05 13:51:00,45973.9,45991.2,45971.8,45976.9,0
2024-02-05 13:52:00,45975.9,45988.4,45967.0,45981.4,0
2024-02-05 13:53:00,45980.5,45992.4,45972.6,45984.1,0
2024-02-05 13:54:00,45978.0,45990.4,45977.1,45986.9,0
2024-02-05 13:55:00,45985.4,45992.4,45980.5,45986.9,0
2024-02-05 13:56:00,45984.6,46008.9,45980.2,45993.6,0
2024-02-05 13:57:00,45990.6,45994.9,45977.4,45979.9,0
2024-02-05 13:58:00,45979.4,45995.5,45974.4,45987.4,0
2024-02-05 13:59:00,45984.9,45994.9,45982.2,45991.1,0
2024-02-05 14:00:00,45988.1,46000.8,45981.5,45997.2,0
2024-02-05 14:01:00,45994.5,45999.6,45981.2,45983.6,0
2024-02-05 14:02:00,45983.4,46001.8,45969.8,46001.8,0
2024-02-05 14:03:00,45998.4,45998.4,45957.9,45959.8,0
2024-02-05 14:04:00,45959.6,45969.9,45948.2,45953.1,0
2024-02-05 14:05:00,45952.6,45964.2,45945.1,45950.6,0
2024-02-05 14:06:00,45948.9,45953.6,45932.6,45941.8,0
2024-02-05 14:07:00,45938.9,45955.4,45930.1,45939.1,0
2024-02-05 14:08:00,45939.9,45947.0,45913.7,45925.6,0
2024-02-05 14:09:00,45915.9,45929.1,45911.1,45911.1,0
2024-02-05 14:10:00,45910.0,45924.1,45873.2,45892.0,0
2024-02-05 14:11:00,45892.1,45910.1,45844.9,45864.8,0
2024-02-05 14:12:00,45860.6,45898.0,45860.6,45893.0,0
2024-02-05 14:13:00,45888.8,45925.6,45888.8,45924.6,0
2024-02-05 14:14:00,45919.6,45945.9,45916.2,45932.0,0
2024-02-05 14:15:00,45933.8,45939.2,45907.2,45912.4,0
2024-02-05 14:16:00,45917.1,45929.2,45915.4,45925.3,0
2024-02-05 14:17:00,45924.9,45941.6,45924.3,45938.6,0
2024-02-05 14:18:00,45937.1,45952.9,45923.7,45948.3,0
2024-02-05 14:19:00,45951.9,45957.1,45927.1,45933.8,0
2024-02-05 14:20:00,45930.6,45937.6,45917.9,45919.0,0
2024-02-05 14:21:00,45917.1,45918.8,45890.1,45905.4,0
2024-02-05 14:22:00,45902.8,45915.4,45894.1,45905.4,0
2024-02-05 14:23:00,45904.6,45907.2,45892.6,45898.3,0
2024-02-05 14:24:00,45894.4,45900.2,45880.6,45892.1,0
2024-02-05 14:25:00,45890.1,45894.9,45873.8,45885.2,0
2024-02-05 14:26:00,45881.6,45893.9,45872.5,45880.4,0
2024-02-05 14:27:00,45877.8,45885.7,45857.1,45881.7,0
2024-02-05 14:28:00,45876.6,45891.2,45868.4,45873.6,0
2024-02-05 14:29:00,45874.2,45903.0,45874.2,45898.3,0
2024-02-05 14:30:00,45897.8,45909.4,45886.3,45889.6,0
2024-02-05 14:31:00,45888.1,45894.8,45847.9,45855.1,0
2024-02-05 14:32:00,45847.4,45863.6,45845.7,45857.9,0
2024-02-05 14:33:00,45859.2,45861.4,45834.4,45844.4,0
2024-02-05 14:34:00,45843.2,45846.7,45822.0,45840.5,0
2024-02-05 14:35:00,45840.7,45858.4,45816.1,45824.0,0
2024-02-05 14:36:00,45824.8,45828.5,45768.8,45778.8,0
2024-02-05 14:37:00,45775.8,45811.4,45770.6,45802.6,0
2024-02-05 14:38:00,45793.9,45819.1,45759.4,45762.4,0
2024-02-05 14:39:00,45758.6,45789.9,45754.1,45777.1,0
2024-02-05 14:40:00,45777.2,45800.2,45768.1,45789.6,0
2024-02-05 14:41:00,45790.0,45812.2,45770.3,45781.6,0
2024-02-05 14:42:00,45779.2,45785.9,45746.6,45773.1,0
2024-02-05 14:43:00,45776.2,45782.3,45755.2,45763.5,0
2024-02-05 14:44:00,45761.8,45799.1,45745.8,45783.0,0
2024-02-05 14:45:00,45779.9,45779.9,45710.3,45714.4,0
2024-02-05 14:46:00,45718.7,45741.9,45712.6,45730.0,0
2024-02-05 14:47:00,45726.9,45821.8,45724.8,45815.2,0
2024-02-05 14:48:00,45815.4,45833.1,45761.6,45767.3,0
2024-02-05 14:49:00,45765.2,45805.0,45761.9,45784.3,0
2024-02-05 14:50:00,45783.1,45812.6,45766.6,45774.9,0
2024-02-05 14:51:00,45774.9,45793.1,45768.1,45788.6,0
2024-02-05 14:52:00,45784.6,45815.1,45783.9,45810.3,0
2024-02-05 14:53:00,45805.4,45818.6,45789.9,45803.3,0
2024-02-05 14:54:00,45805.6,45833.7,45805.6,45827.8,0
2024-02-05 14:55:00,45823.6,45830.3,45771.8,45773.4,0
2024-02-05 14:56:00,45768.1,45784.2,45735.1,45758.1,0
2024-02-05 14:57:00,45760.9,45778.6,45751.1,45769.4,0
2024-02-05 14:58:00,45765.6,45777.9,45747.9,45761.8,0
2024-02-05 14:59:00,45762.9,45789.0,45762.9,45775.0,0
2024-02-05 15:00:00,45776.9,45820.6,45766.1,45789.1,0
2024-02-05 15:01:00,45779.9,45797.9,45769.7,45793.2,0
2024-02-05 15:02:00,45795.9,45802.6,45759.4,45797.9,0
2024-02-05 15:03:00,45798.9,45809.1,45793.6,45803.6,0
2024-02-05 15:04:00,45805.8,45893.4,45801.6,45892.4,0
2024-02-05 15:05:00,45889.9,45931.2,45847.3,45926.4,0
2024-02-05 15:06:00,45923.9,45925.1,45844.9,45853.1,0
2024-02-05 15:07:00,45857.4,45926.6,45844.1,45898.0,0
2024-02-05 15:08:00,45901.1,45920.4,45891.8,45915.3,0
2024-02-05 15:09:00,45913.9,45928.1,45903.9,45918.4,0
2024-02-05 15:10:00,45917.8,45924.6,45899.2,45899.2,0
2024-02-05 15:11:00,45899.1,45899.1,45853.9,45862.9,0
2024-02-05 15:12:00,45862.4,45862.4,45839.3,45843.4,0
2024-02-05 15:13:00,45846.3,45857.1,45837.6,45844.4,0
2024-02-05 15:14:00,45842.1,45842.1,45823.8,45834.9,0
2024-02-05 15:15:00,45835.1,45864.4,45834.8,45853.8,0
2024-02-05 15:16:00,45856.6,45862.1,45838.2,45851.9,0
2024-02-05 15:17:00,45855.1,45855.1,45810.1,45813.5,0
2024-02-05 15:18:00,45812.2,45831.9,45800.6,45800.6,0
2024-02-05 15:19:00,45798.4,45812.5,45778.8,45790.2,0
2024-02-05 15:20:00,45789.7,45803.0,45766.5,45774.4,0
2024-02-05 15:21:00,45767.2,45794.5,45767.1,45789.1,0
2024-02-05 15:22:00,45791.9,45808.9,45789.1,45804.8,0
2024-02-05 15:23:00,45807.1,45815.2,45799.4,45812.4,0
2024-02-05 15:24:00,45813.4,45813.4,45785.8,45803.1,0
2024-02-05 15:25:00,45805.6,45805.6,45788.4,45795.9,0
2024-02-05 15:26:00,45798.4,45798.4,45763.1,45767.2,0
2024-02-05 15:27:00,45770.1,45782.9,45766.9,45782.8,0
2024-02-05 15:28:00,45785.2,45785.2,45766.4,45768.4,0
2024-02-05 15:29:00,45770.9,45775.6,45745.7,45756.6,0
2024-02-06 09:15:00,45891.2,45932.1,45675.7,45693.4,0
2024-02-06 09:16:00,45694.4,45719.9,45693.1,45706.4,0
2024-02-06 09:17:00,45700.3,45705.9,45672.6,45695.6,0
2024-02-06 09:18:00,45693.8,45694.6,45638.6,45664.4,0
2024-02-06 09:19:00,45662.6,45677.4,45646.4,45656.3,0
2024-02-06 09:20:00,45653.4,45656.5,45624.6,45626.0,0
2024-02-06 09:21:00,45629.1,45633.4,45607.6,45608.9,0
2024-02-06 09:22:00,45604.7,45656.3,45592.2,45649.1,0
2024-02-06 09:23:00,45646.9,45687.6,45646.9,45670.2,0
2024-02-06 09:24:00,45672.9,45672.9,45628.9,45665.8,0
2024-02-06 09:25:00,45666.1,45690.6,45652.1,45682.8,0
2024-02-06 09:26:00,45683.6,45693.9,45648.9,45660.6,0
2024-02-06 09:27:00,45660.1,45660.1,45631.4,45648.1,0
2024-02-06 09:28:00,45644.9,45651.9,45632.8,45633.1,0
2024-02-06 09:29:00,45636.8,45636.9,45604.1,45618.5,0
2024-02-06 09:30:00,45615.8,45646.6,45607.4,45641.2,0
2024-02-06 09:31:00,45639.9,45654.7,45632.8,45646.7,0
2024-02-06 09:32:00,45643.7,45678.1,45640.4,45677.0,0
2024-02-06 09:33:00,45674.9,45700.0,45655.6,45658.5,0
2024-02-06 09:34:00,45659.5,45665.4,45645.1,45665.4,0
2024-02-06 09:35:00,45659.6,45667.0,45641.3,45647.2,0
2024-02-06 09:36:00,45649.2,45675.6,45644.2,45667.2,0
2024-02-06 09:37:00,45664.4,45685.6,45662.6,45676.2,0
2024-02-06 09:38:00,45679.9,45748.2,45679.1,45730.2,0
2024-02-06 09:39:00,45726.3,45759.7,45726.3,45740.4,0
2024-02-06 09:40:00,45740.8,45743.4,45719.3,45722.0,0
2024-02-06 09:41:00,45719.2,45726.8,45689.1,45726.8,0
2024-02-06 09:42:00,45728.1,45734.9,45698.1,45705.6,0
2024-02-06 09:43:00,45703.6,45721.0,45694.2,45713.5,0
2024-02-06 09:44:00,45708.1,45724.1,45704.9,45724.1,0
2024-02-06 09:45:00,45717.7,45748.3,45717.7,45748.3,0
2024-02-06 09:46:00,45747.0,45749.6,45707.5,45710.8,0
2024-02-06 09:47:00,45707.4,45730.2,45693.6,45727.3,0
2024-02-06 09:48:00,45730.5,45738.1,45714.6,45727.9,0
2024-02-06 09:49:00,45721.9,45759.0,45721.7,45759.0,0
2024-02-06 09:50:00,45754.5,45755.4,45730.6,45747.8,0
2024-02-06 09:51:00,45747.2,45757.8,45742.6,45750.9,0
2024-02-06 09:52:00,45750.4,45752.5,45724.9,45745.4,0
2024-02-06 09:53:00,45742.1,45743.3,45716.7,45720.4,0
2024-02-06 09:54:00,45718.6,45734.4,45714.1,45733.8,0
2024-02-06 09:55:00,45734.1,45734.1,45703.5,45712.8,0
2024-02-06 09:56:00,45711.2,45714.1,45697.7,45708.1,0
2024-02-06 09:57:00,45707.9,45729.3,45694.9,45724.2,0
2024-02-06 09:58:00,45723.8,45780.1,45723.4,45768.5,0
2024-02-06 09:59:00,45771.2,45775.1,45745.1,45749.0,0
2024-02-06 10:00:00,45746.9,45750.1,45737.1,45741.1,0
2024-02-06 10:01:00,45741.6,45756.4,45741.6,45748.4,0
2024-02-06 10:02:00,45749.6,45769.1,45741.6,45768.4,0
2024-02-06 10:03:00,45770.3,45784.0,45759.6,45761.8,0
2024-02-06 10:04:00,45759.6,45785.1,45759.2,45778.9,0
2024-02-06 10:05:00,45785.4,45785.4,45757.1,45760.2,0
2024-02-06 10:06:00,45757.3,45764.7,45743.2,45761.9,0
2024-02-06 10:07:00,45759.9,45766.6,45737.8,45739.4,0
2024-02-06 10:08:00,45737.1,45742.4,45718.8,45736.7,0
2024-02-06 10:09:00,45738.4,45747.6,45727.3,45734.2,0
2024-02-06 10:10:00,45733.7,45742.1,45729.6,45732.1,0
2024-02-06 10:11:00,45734.4,45748.4,45731.8,45746.6,0
2024-02-06 10:12:00,45746.2,45746.4,45718.9,45728.6,0
2024-02-06 10:13:00,45729.8,45767.4,45724.9,45759.1,0
2024-02-06 10:14:00,45756.2,45758.6,45725.4,45729.7,0
2024-02-06 10:15:00,45729.1,45730.1,45715.4,45729.6,0
2024-02-06 10:16:00,45727.1,45740.4,45724.3,45727.1,0
2024-02-06 10:17:00,45728.1,45744.0,45713.8,45737.9,0
2024-02-06 10:18:00,45739.9,45743.6,45710.0,45712.1,0
2024-02-06 10:19:00,45711.3,45716.4,45686.8,45715.1,0
2024-02-06 10:20:00,45714.1,45722.4,45710.2,45716.4,0
2024-02-06 10:21:00,45715.6,45726.6,45715.3,45722.7,0
2024-02-06 10:22:00,45721.8,45730.1,45719.4,45728.4,0
2024-02-06 10:23:00,45726.5,45726.5,45715.1,45716.1,0
2024-02-06 10:24:00,45715.1,45716.8,45687.8,45688.6,0
2024-02-06 10:25:00,45691.7,45693.1,45664.6,45669.9,0
2024-02-06 10:26:00,45667.2,45671.8,45645.1,45671.8,0
2024-02-06 10:27:00,45672.6,45675.2,45650.4,45653.4,0
2024-02-06 10:28:00,45653.9,45656.0,45634.0,45636.9,0
2024-02-06 10:29:00,45631.3,45652.6,45621.1,45632.9,0
2024-02-06 10:30:00,45626.4,45638.2,45575.3,45595.9,0
2024-02-06 10:31:00,45595.1,45615.5,45578.4,45597.8,0
2024-02-06 10:32:00,45590.9,45596.9,45529.4,45546.8,0
2024-02-06 10:33:00,45542.0,45561.4,45527.0,45555.3,0
2024-02-06 10:34:00,45557.8,45567.1,45532.4,45563.4,0
2024-02-06 10:35:00,45562.8,45582.3,45548.8,45578.6,0
2024-02-06 10:36:00,45578.6,45587.9,45558.6,45584.8,0
2024-02-06 10:37:00,45588.1,45594.2,45565.9,45593.1,0
2024-02-06 10:38:00,45590.1,45590.1,45565.1,45577.6,0
2024-02-06 10:39:00,45582.2,45587.0,45571.2,45572.0,0
2024-02-06 10:40:00,45571.7,45580.1,45551.6,45568.5,0
2024-02-06 10:41:00,45570.2,45570.2,45555.2,45559.6,0
2024-02-06 10:42:00,45558.2,45588.4,45552.6,45583.8,0
2024-02-06 10:43:00,45581.1,45599.1,45576.6,45592.9,0
2024-02-06 10:44:00,45590.6,45604.1,45573.4,45601.6,0
2024-02-06 10:45:00,45607.9,45621.6,45599.5,45607.0,0
2024-02-06 10:46:00,45603.6,45603.6,45579.3,45590.3,0
2024-02-06 10:47:00,45589.3,45591.6,45580.2,45585.4,0
2024-02-06 10:48:00,45587.2,45594.9,45579.6,45590.9,0
2024-02-06 10:49:00,45592.9,45600.4,45580.3,45582.9,0
2024-02-06 10:50:00,45591.2,45599.6,45588.6,45592.2,0
2024-02-06 10:51:00,45592.9,45624.0,45592.9,45621.9,0
2024-02-06 10:52:00,45621.4,45634.0,45617.1,45617.5,0
2024-02-06 10:53:00,45618.4,45623.4,45609.6,45617.2,0
2024-02-06 10:54:00,45617.8,45621.1,45606.4,45618.6,0
2024-02-06 10:55:00,45617.7,45624.0,45614.6,45614.9,0
2024-02-06 10:56:00,45616.1,45616.8,45593.6,45596.1,0
2024-02-06 10:57:00,45595.3,45640.2,45594.0,45634.7,0
2024-02-06 10:58:00,45632.1,45645.8,45629.9,45637.9,0
2024-02-06 10:59:00,45640.8,45647.8,45619.6,45636.9,0
2024-02-06 11:00:00,45637.5,45655.6,45637.2,45642.7,0
2024-02-06 11:01:00,45641.1,45642.2,45626.0,45630.6,0
2024-02-06 11:02:00,45629.1,45633.2,45616.6,45616.6,0
2024-02-06 11:03:00,45619.4,45619.4,45604.4,45615.4,0
2024-02-06 11:04:00,45615.2,45624.1,45607.9,45609.2,0
2024-02-06 11:05:00,45610.1,45611.2,45598.9,45606.2,0
2024-02-06 11:06:00,45605.6,45622.8,45605.6,45615.9,0
2024-02-06 11:07:00,45615.9,45616.6,45591.3,45603.7,0
2024-02-06 11:08:00,45605.6,45613.2,45602.2,45612.6,0
2024-02-06 11:09:00,45616.4,45624.8,45612.3,45613.7,0
2024-02-06 11:10:00,45613.1,45616.8,45597.1,45602.8,0
2024-02-06 11:11:00,45597.8,45605.2,45579.9,45581.9,0
2024-02-06 11:12:00,45580.2,45598.1,45570.9,45593.6,0
2024-02-06 11:13:00,45594.9,45615.4,45587.4,45612.8,0
2024-02-06 11:14:00,45616.3,45625.0,45609.8,45612.6,0
2024-02-06 11:15:00,45615.4,45626.4,45611.6,45624.6,0
2024-02-06 11:16:00,45623.6,45640.9,45621.2,45640.2,0
2024-02-06 11:17:00,45636.9,45642.6,45628.1,45628.6,0
2024-02-06 11:18:00,45631.2,45635.6,45627.4,45629.7,0
2024-02-06 11:19:00,45630.6,45632.1,45612.7,45615.2,0
2024-02-06 11:20:00,45615.1,45628.4,45614.4,45624.4,0
2024-02-06 11:21:00,45629.4,45638.4,45625.4,45634.6,0
2024-02-06 11:22:00,45639.4,45642.8,45621.1,45621.1,0
2024-02-06 11:23:00,45624.9,45626.1,45616.8,45621.8,0
2024-02-06 11:24:00,45622.4,45629.2,45610.3,45613.5,0
2024-02-06 11:25:00,45615.1,45615.8,45603.1,45604.1,0
2024-02-06 11:26:00,45604.2,45614.4,45599.8,45608.9,0
2024-02-06 11:27:00,45611.4,45629.6,45611.4,45613.6,0
2024-02-06 11:28:00,45615.4,45620.3,45576.2,45585.7,0
2024-02-06 11:29:00,45586.6,45607.4,45586.6,45598.0,0
2024-02-06 11:30:00,45598.4,45611.5,45589.9,45609.6,0
2024-02-06 11:31:00,45609.2,45609.2,45597.3,45597.3,0
2024-02-06 11:32:00,45599.2,45632.1,45591.6,45632.1,0
2024-02-06 11:33:00,45631.6,45675.4,45629.8,45663.8,0
2024-02-06 11:34:00,45663.0,45745.4,45663.0,45740.4,0
2024-02-06 11:35:00,45749.3,45763.1,45736.1,45736.1,0
2024-02-06 11:36:00,45732.9,45753.0,45732.8,45737.8,0
2024-02-06 11:37:00,45738.0,45740.6,45713.5,45716.2,0
2024-02-06 11:38:00,45719.2,45730.4,45711.3,45715.1,0
2024-02-06 11:39:00,45715.6,45734.4,45715.6,45720.6,0
2024-02-06 11:40:00,45721.7,45737.4,45719.9,45721.1,0
2024-02-06 11:41:00,45722.9,45723.1,45709.6,45717.2,0
2024-02-06 11:42:00,45717.6,45738.1,45717.6,45731.9,0
2024-02-06 11:43:00,45728.9,45736.0,45711.0,45716.4,0
2024-02-06 11:44:00,45718.7,45724.4,45703.0,45707.1,0
2024-02-06 11:45:00,45708.6,45715.5,45693.9,45715.5,0
2024-02-06 11:46:00,45714.1,45722.4,45695.1,45703.1,0
2024-02-06 11:47:00,45704.8,45706.2,45690.6,45697.4,0
2024-02-06 11:48:00,45699.0,45704.2,45682.6,45698.2,0
2024-02-06 11:49:00,45700.1,45701.4,45689.3,45693.0,0
